cart_id,customer_id,created_at,cart_total,status
CART-51793978,CUST-7253,2025-06-20,3190.6,abandoned
CART-84256813,CUST-3167,2025-08-17,482.64,abandoned
CART-89068948,CUST-4800,2025-02-26,198.44,abandoned
CART-97628384,CUST-2017,2025-06-11,1508.73,converted
CART-12080828,CUST-6029,2025-07-27,1580.29,converted
CART-13042930,GUEST-101282,2025-06-29,753.16,abandoned
CART-22799411,CUST-7009,2024-10-29,530.69,abandoned
CART-17853842,GUEST-100480,2024-10-13,2080.56,abandoned
CART-38442033,CUST-7376,2025-08-08,190.71,abandoned
CART-29742609,GUEST-101072,2024-09-04,206.41,abandoned
CART-96837185,GUEST-102127,2025-04-27,1599.37,abandoned
CART-86599837,GUEST-102936,2025-05-29,1176.03,abandoned
CART-42438290,CUST-4845,2025-05-24,96.34,abandoned
CART-29318921,CUST-6226,2025-03-17,2733.66,abandoned
CART-50358342,CUST-4060,2024-12-11,559.29,abandoned
CART-69083150,CUST-6321,2024-10-30,2205.88,abandoned
CART-37318157,GUEST-100491,2025-03-27,908.42,abandoned
CART-61418892,CUST-2762,2024-09-14,993.76,abandoned
CART-69411082,GUEST-101715,2025-02-19,1425.22,abandoned
CART-50792158,CUST-6728,2025-08-08,589.85,abandoned
CART-22976877,CUST-5217,2025-07-12,1077.45,abandoned
CART-75283047,GUEST-101502,2024-10-09,3016.43,abandoned
CART-17735670,CUST-4613,2024-11-23,2881.26,abandoned
CART-21929066,CUST-2767,2025-07-16,552.16,abandoned
CART-68122963,CUST-4682,2024-09-23,935.43,abandoned
CART-09079828,GUEST-101958,2024-09-13,689.38,abandoned
CART-58422721,CUST-4306,2025-04-19,338.85,abandoned
CART-15162916,CUST-4597,2025-04-19,1441.68,abandoned
CART-07635995,GUEST-103578,2025-02-14,1980.92,abandoned
CART-34545640,CUST-4124,2024-10-24,189.34,abandoned
CART-34749428,CUST-4811,2024-10-05,723.7,abandoned
CART-06576874,CUST-2638,2025-01-28,5544.89,converted
CART-95925118,GUEST-100203,2025-05-21,1181.34,converted
CART-33897389,CUST-4748,2024-09-15,1158.55,abandoned
CART-33030460,CUST-4202,2024-10-26,206.26,abandoned
CART-76897049,CUST-3732,2024-10-10,333.09,abandoned
CART-61202554,GUEST-101878,2024-09-23,299.94,abandoned
CART-49619824,CUST-2600,2025-07-02,1832.29,converted
CART-37547699,CUST-5702,2024-11-03,480.45,abandoned
CART-84354603,CUST-2287,2024-11-16,86.13,abandoned
CART-70527000,CUST-4412,2025-07-11,1179.06,abandoned
CART-24470568,CUST-1490,2025-03-04,1140.19,abandoned
CART-84140213,CUST-4146,2024-09-30,2002.74,abandoned
CART-46072451,GUEST-103609,2024-09-02,100.18,abandoned
CART-03834035,CUST-6015,2024-11-21,1576.58,abandoned
CART-14869390,CUST-5271,2025-07-28,339.6,abandoned
CART-84187868,CUST-3944,2025-01-05,955.53,abandoned
CART-38144825,CUST-3489,2025-08-19,2678.64,abandoned
CART-85469227,GUEST-100186,2025-06-18,369.19,abandoned
CART-40922400,CUST-6875,2024-09-06,1613.98,abandoned
CART-70396851,GUEST-100996,2025-02-15,987.58,converted
CART-80621274,GUEST-100360,2024-08-29,652.93,abandoned
CART-69649531,GUEST-103547,2024-12-11,1264.76,abandoned
CART-63114996,CUST-7345,2024-10-05,913.12,abandoned
CART-89012140,GUEST-101285,2025-01-14,1322.51,abandoned
CART-76722087,GUEST-101382,2025-08-17,169.02,converted
CART-89133696,CUST-7428,2025-06-11,70.67,converted
CART-31122485,CUST-7214,2025-06-28,4757.32,abandoned
CART-39776766,CUST-2847,2025-07-26,2269.37,abandoned
CART-17924612,GUEST-100918,2024-12-17,779.16,abandoned
CART-51038907,CUST-1864,2025-08-12,628.88,abandoned
CART-98080889,CUST-5672,2024-12-27,1712.98,abandoned
CART-18773886,CUST-3724,2025-02-22,428.78,abandoned
CART-07249567,CUST-7284,2025-01-28,31.78,abandoned
CART-86987864,GUEST-100868,2024-10-23,962.12,converted
CART-19671589,CUST-3994,2025-06-25,517.98,abandoned
CART-64914065,GUEST-100717,2025-07-08,816.43,abandoned
CART-73419013,GUEST-101046,2024-11-07,87.79,abandoned
CART-83324138,CUST-5979,2025-01-23,904.41,abandoned
CART-52095256,CUST-5489,2025-04-28,3776.25,abandoned
CART-96358845,CUST-2992,2024-10-04,1056.89,abandoned
CART-02869166,CUST-3759,2025-02-26,380.22,abandoned
CART-70742822,GUEST-102657,2025-05-04,770.46,abandoned
CART-63688465,CUST-2888,2025-05-29,2239.45,abandoned
CART-41889478,GUEST-100837,2025-05-29,1483.88,abandoned
CART-75326650,CUST-5977,2025-07-02,916.25,abandoned
CART-32444319,CUST-4235,2025-05-02,579.42,abandoned
CART-94578385,GUEST-102670,2025-05-09,1752.25,abandoned
CART-62515784,CUST-1542,2025-08-05,438.13,abandoned
CART-80256856,CUST-6358,2024-11-22,999.7,abandoned
CART-05071670,CUST-3734,2025-04-08,1027.78,abandoned
CART-56712496,GUEST-102012,2025-07-22,910.74,abandoned
CART-58004913,CUST-5820,2024-12-20,1034.13,abandoned
CART-30126329,GUEST-102668,2024-12-19,916.37,abandoned
CART-54580495,CUST-6852,2025-03-19,501.35,abandoned
CART-62479893,CUST-1652,2025-06-23,726.61,abandoned
CART-03791804,CUST-4098,2025-07-13,1600.92,abandoned
CART-82059711,CUST-4505,2024-12-24,255.8,abandoned
CART-40375872,CUST-1518,2024-10-09,747.28,converted
CART-87294720,GUEST-103623,2024-10-17,753.89,abandoned
CART-08440309,CUST-5551,2025-01-07,674.74,converted
CART-94542523,CUST-3170,2024-09-21,2239.43,converted
CART-60667396,GUEST-100521,2025-05-23,1238.9,abandoned
CART-40872263,CUST-3426,2025-07-25,230.23,converted
CART-23477968,CUST-5762,2025-05-26,1133.7,abandoned
CART-90357036,CUST-7043,2024-09-24,613.86,abandoned
CART-25105549,GUEST-102419,2025-06-10,2118.71,abandoned
CART-08050830,GUEST-101125,2025-06-01,2377.41,abandoned
CART-99039790,GUEST-102481,2024-09-02,1165.19,abandoned
CART-01371414,GUEST-102846,2025-04-22,1110.1,abandoned
CART-30937409,CUST-3388,2025-03-04,900.86,abandoned
CART-75293577,CUST-6113,2025-01-23,624.66,abandoned
CART-16103958,CUST-5705,2024-10-09,4182.97,abandoned
CART-42648344,GUEST-100721,2024-09-17,397.92,abandoned
CART-89111911,CUST-5255,2025-06-22,1647.85,abandoned
CART-65577260,CUST-3354,2025-01-16,888.18,abandoned
CART-78171619,CUST-6695,2025-08-17,380.12,converted
CART-28936532,CUST-2992,2024-10-08,3652.19,converted
CART-99072257,CUST-6857,2025-03-22,233.37,converted
CART-63254098,GUEST-102083,2025-02-03,588.3,abandoned
CART-71903532,GUEST-100271,2024-12-24,843.89,abandoned
CART-23852756,CUST-2598,2024-11-10,1822.1,abandoned
CART-79211116,CUST-4885,2025-05-21,2611.54,abandoned
CART-58962267,CUST-4742,2025-06-16,964.35,abandoned
CART-79275887,GUEST-100634,2025-05-03,1939.21,abandoned
CART-87192669,CUST-4516,2025-05-04,1798.58,converted
CART-44475336,GUEST-103117,2025-04-08,912.69,abandoned
CART-94636541,CUST-4781,2025-02-09,1420.24,abandoned
CART-43300036,GUEST-102885,2025-01-11,1494.49,converted
CART-95620617,GUEST-100383,2025-01-29,1344.7,abandoned
CART-34568233,CUST-3232,2025-02-07,1135.45,abandoned
CART-66633364,CUST-1540,2024-10-09,1724.22,abandoned
CART-44036612,GUEST-100418,2025-02-07,1299.86,abandoned
CART-50607019,GUEST-103717,2025-08-20,571.46,abandoned
CART-83868976,GUEST-101181,2025-05-31,161.19,abandoned
CART-54299074,CUST-3355,2025-07-24,774.28,converted
CART-39638074,CUST-6209,2025-02-02,501.23,abandoned
CART-77289809,GUEST-101778,2025-03-04,751.93,converted
CART-69023626,GUEST-100464,2024-10-24,683.06,abandoned
CART-00017210,CUST-1588,2025-01-09,2022.26,abandoned
CART-26341223,CUST-7407,2025-06-05,642.77,abandoned
CART-55284622,CUST-6964,2025-01-01,1676.12,converted
CART-78618729,CUST-6416,2025-07-12,390.87,abandoned
CART-31120711,CUST-2696,2024-10-31,2889.92,abandoned
CART-70944269,GUEST-101056,2024-11-29,1523.29,abandoned
CART-02414443,CUST-3236,2024-09-23,822.18,abandoned
CART-08294609,CUST-4711,2025-02-19,124.86,abandoned
CART-98480186,CUST-3774,2025-06-14,586.44,abandoned
CART-38297944,GUEST-100078,2024-10-30,744.3,abandoned
CART-70989174,CUST-3262,2025-05-08,1527.27,abandoned
CART-49981542,CUST-4856,2025-08-11,352.61,abandoned
CART-15305370,CUST-5229,2024-11-18,367.19,abandoned
CART-39063129,CUST-7355,2025-06-10,2311.35,abandoned
CART-13969412,GUEST-101256,2025-03-18,2668.33,abandoned
CART-05619068,GUEST-100763,2024-10-02,1164.91,abandoned
CART-77290639,CUST-1568,2024-10-02,2938.53,abandoned
CART-73240820,CUST-6633,2024-12-27,1334.68,converted
CART-38990834,CUST-3852,2025-07-30,466.16,abandoned
CART-00203371,GUEST-100092,2025-06-03,1205.93,abandoned
CART-47492887,CUST-4492,2025-03-01,506.03,abandoned
CART-41743729,CUST-2726,2025-05-14,139.86,converted
CART-06194562,CUST-5793,2024-09-30,523.08,abandoned
CART-67412788,CUST-7011,2025-06-29,1066.55,abandoned
CART-91554155,CUST-2446,2024-12-12,1110.2,abandoned
CART-20228421,CUST-6447,2024-12-10,803.55,abandoned
CART-76703784,CUST-5583,2025-04-01,3529.95,abandoned
CART-89043863,CUST-4557,2024-09-25,2696.08,converted
CART-22484545,GUEST-102737,2025-05-01,1220.58,abandoned
CART-05859751,CUST-5425,2025-06-27,576.86,abandoned
CART-24848865,CUST-6248,2025-02-01,1347.43,abandoned
CART-28466955,GUEST-100297,2025-06-03,2149.74,abandoned
CART-95585962,GUEST-103558,2024-10-17,1268.28,abandoned
CART-91435991,CUST-6510,2025-01-24,697.9,abandoned
CART-18172721,CUST-5431,2024-11-04,2033.12,converted
CART-65825764,GUEST-103143,2025-02-28,995.98,abandoned
CART-88714452,CUST-3403,2025-03-14,3338.1,abandoned
CART-70650276,GUEST-103841,2024-09-12,1093.89,abandoned
CART-41651846,GUEST-103519,2025-02-03,1344.11,abandoned
CART-28280294,CUST-6737,2025-04-08,744.82,abandoned
CART-56138551,CUST-2734,2024-10-10,1947.47,abandoned
CART-83699642,CUST-6346,2024-10-30,7210.88,abandoned
CART-12369954,GUEST-103490,2025-01-24,2024.38,abandoned
CART-89728242,CUST-3577,2025-06-17,2661.42,converted
CART-21617447,CUST-3861,2024-10-23,889.84,abandoned
CART-82196695,GUEST-102122,2025-02-20,713.55,abandoned
CART-06777683,GUEST-102588,2025-04-25,74.94,converted
CART-62134397,CUST-2422,2024-12-22,1901.82,converted
CART-94335259,GUEST-103068,2025-03-29,1565.9,abandoned
CART-25718734,CUST-2007,2025-04-22,709.15,abandoned
CART-55947697,CUST-6871,2025-04-04,147.86,abandoned
CART-23830866,CUST-6142,2025-05-26,700.9,abandoned
CART-18080616,GUEST-102791,2025-04-20,304.71,abandoned
CART-76692708,CUST-4659,2024-12-03,3129.38,abandoned
CART-75565532,GUEST-102449,2025-07-31,81.72,abandoned
CART-59664730,CUST-6032,2025-01-11,595.43,abandoned
CART-95745413,GUEST-101049,2024-12-09,913.48,abandoned
CART-87258353,CUST-2601,2024-10-05,583.06,abandoned
CART-85149781,GUEST-100819,2025-06-23,1644.8,abandoned
CART-46012065,CUST-3208,2025-02-16,899.22,abandoned
CART-14836167,GUEST-101864,2024-10-15,1010.06,converted
CART-07127782,CUST-6513,2025-04-14,1385.24,converted
CART-96580812,CUST-3603,2025-05-28,888.65,abandoned
CART-66358322,CUST-3975,2025-07-26,1840.17,abandoned
CART-55408462,CUST-1546,2024-11-15,749.45,abandoned
CART-08168368,CUST-6670,2025-03-03,2613.34,abandoned
CART-52545679,CUST-4084,2025-06-04,111.21,abandoned
CART-02472427,GUEST-100788,2025-07-12,613.75,abandoned
CART-75934166,GUEST-101525,2024-10-29,591.26,converted
CART-90692945,GUEST-100817,2024-10-09,367.11,abandoned
CART-79726233,CUST-1739,2024-11-23,542.83,abandoned
CART-36095042,CUST-4983,2024-12-03,2189.12,abandoned
CART-65740364,CUST-1941,2025-01-09,941.68,abandoned
CART-04477610,CUST-6470,2025-06-02,1667.04,abandoned
CART-73352869,CUST-2503,2025-08-10,1252.48,abandoned
CART-85509703,CUST-3143,2024-09-03,633.61,abandoned
CART-67717466,GUEST-100366,2025-01-02,664.59,abandoned
CART-49956894,CUST-5597,2025-03-27,178.05,abandoned
CART-72857358,CUST-4685,2025-07-28,490.58,abandoned
CART-15931395,CUST-4139,2025-02-05,231.87,abandoned
CART-32490569,CUST-5289,2024-12-25,2759.91,converted
CART-37109529,CUST-4541,2025-05-19,566.57,abandoned
CART-12396297,GUEST-102398,2024-09-15,1306.31,abandoned
CART-98778257,GUEST-101824,2024-12-14,1522.77,abandoned
CART-96136820,GUEST-100595,2025-05-15,795.95,abandoned
CART-52443044,CUST-1767,2025-07-29,1197.88,abandoned
CART-77769574,CUST-5901,2025-07-29,1251.71,abandoned
CART-80872238,CUST-2745,2025-04-30,312.46,abandoned
CART-90150595,CUST-6817,2025-07-10,1980.89,abandoned
CART-57260382,CUST-5673,2025-07-27,713.84,abandoned
CART-66743280,CUST-2495,2024-11-19,1310.58,abandoned
CART-26693735,CUST-4496,2024-11-08,2239.37,abandoned
CART-39097161,GUEST-103355,2025-04-15,910.41,abandoned
CART-08018848,GUEST-102884,2025-05-21,173.02,abandoned
CART-39385881,CUST-2848,2025-07-15,2333.09,abandoned
CART-91736544,GUEST-102540,2025-04-16,1091.1,abandoned
CART-75195571,GUEST-103066,2025-07-12,326.29,abandoned
CART-22857598,CUST-7117,2024-11-23,4621.12,abandoned
CART-43066633,CUST-5911,2025-02-22,2563.07,abandoned
CART-33046380,CUST-2913,2024-11-01,2163.64,abandoned
CART-86292481,CUST-5221,2024-10-16,2110.9,abandoned
CART-96159986,GUEST-103263,2024-11-07,1121.07,abandoned
CART-27505811,GUEST-101341,2025-02-24,2302.16,converted
CART-38173056,GUEST-103647,2025-08-03,1394.16,abandoned
CART-51287187,CUST-3809,2024-10-11,1974.5,abandoned
CART-96999805,GUEST-101485,2024-09-26,500.16,abandoned
CART-94126024,GUEST-102889,2025-02-25,1553.75,abandoned
CART-94010589,CUST-5619,2025-04-10,161.6,abandoned
CART-93745180,CUST-3302,2025-08-16,978.8,abandoned
CART-82761594,CUST-3961,2025-02-24,2054.52,abandoned
CART-85910232,CUST-6799,2025-02-24,830.22,abandoned
CART-80978031,CUST-2626,2024-12-02,1586.56,abandoned
CART-15362008,CUST-3149,2025-04-15,2287.75,abandoned
CART-74460250,GUEST-102012,2025-07-27,1268.48,abandoned
CART-68267031,CUST-5030,2024-11-30,1166.55,abandoned
CART-55594022,CUST-2067,2025-08-07,554.6,abandoned
CART-64077140,CUST-6940,2025-08-16,757.92,abandoned
CART-86680015,CUST-7356,2025-06-19,1204.29,converted
CART-80852677,GUEST-100171,2024-12-17,2113.8,converted
CART-47160515,CUST-3668,2024-12-08,4069.35,abandoned
CART-19023985,GUEST-101521,2024-10-12,951.37,abandoned
CART-78363059,CUST-4880,2025-05-07,4295.58,abandoned
CART-45654542,CUST-6631,2025-05-19,316.5,abandoned
CART-35523858,CUST-5695,2025-02-03,291.97,abandoned
CART-71258543,CUST-3816,2025-03-10,1210.45,abandoned
CART-00414759,GUEST-103515,2024-09-12,418.16,converted
CART-03558605,GUEST-100596,2025-05-29,244.75,abandoned
CART-29493006,GUEST-101972,2025-05-31,1191.16,abandoned
CART-97161903,CUST-7332,2024-10-05,1147.26,abandoned
CART-70018252,CUST-4145,2025-04-08,778.45,abandoned
CART-95341052,GUEST-102982,2025-07-15,1809.45,abandoned
CART-04072888,CUST-2304,2025-01-09,1224.28,abandoned
CART-65973984,CUST-3045,2025-06-12,249.83,abandoned
CART-85265451,GUEST-102505,2025-02-02,1353.57,abandoned
CART-39855292,CUST-3164,2025-06-18,1173.32,abandoned
CART-87746954,GUEST-101462,2025-02-11,1638.43,abandoned
CART-79572127,GUEST-101063,2025-02-17,1254.89,abandoned
CART-94560883,CUST-3469,2025-04-04,98.99,abandoned
CART-37074178,GUEST-101394,2025-01-28,230.62,abandoned
CART-27288741,CUST-3636,2025-02-16,373.11,abandoned
CART-74899506,GUEST-101450,2024-11-17,1091.58,abandoned
CART-08946776,CUST-4179,2024-10-02,506.22,abandoned
CART-39482409,CUST-3939,2025-03-24,1228.59,abandoned
CART-19725776,CUST-3042,2025-05-03,455.56,converted
CART-48101254,GUEST-102406,2025-03-31,973.39,abandoned
CART-82899866,CUST-2777,2025-01-02,236.92,abandoned
CART-27558895,GUEST-103929,2025-03-25,1232.46,abandoned
CART-26621850,CUST-1714,2025-06-08,124.02,abandoned
CART-62824097,GUEST-100546,2025-03-08,1820.1,abandoned
CART-74356828,CUST-6397,2024-11-02,3623.25,abandoned
CART-52594032,CUST-2021,2025-08-02,397.6,abandoned
CART-73268051,CUST-2479,2024-11-18,529.46,abandoned
CART-63625006,CUST-4652,2025-01-01,889.87,abandoned
CART-34750112,CUST-4048,2024-09-05,655.28,converted
CART-17875620,CUST-3331,2024-10-01,1661.2,abandoned
CART-13474207,CUST-4904,2024-12-31,643.52,abandoned
CART-20608860,GUEST-101682,2024-12-11,808.55,abandoned
CART-15383946,CUST-6727,2025-07-15,2418.0,abandoned
CART-29520641,CUST-3222,2025-08-20,406.32,abandoned
CART-64661761,CUST-2714,2025-04-08,737.26,abandoned
CART-82441891,CUST-3546,2025-04-01,367.22,converted
CART-72992759,GUEST-101433,2025-01-20,1357.22,abandoned
CART-05971327,CUST-6503,2025-08-09,729.3,abandoned
CART-74367731,CUST-3143,2024-09-03,514.96,abandoned
CART-94106834,GUEST-101074,2024-10-22,1918.57,converted
CART-16442323,CUST-3069,2025-02-22,8447.21,abandoned
CART-33408125,GUEST-100934,2025-07-23,2114.35,abandoned
CART-87841868,CUST-4857,2024-09-17,13.67,abandoned
CART-75334975,GUEST-103250,2024-10-19,1762.74,abandoned
CART-44143939,GUEST-102123,2024-09-13,1066.39,abandoned
CART-01232046,CUST-5387,2025-03-16,2216.18,abandoned
CART-81758016,CUST-5260,2025-01-05,3245.76,abandoned
CART-44134460,CUST-6983,2024-09-19,2560.13,abandoned
CART-15577588,CUST-4404,2025-06-10,1773.78,abandoned
CART-46818911,CUST-3351,2025-04-10,794.06,abandoned
CART-08910720,CUST-2110,2024-12-29,2585.05,abandoned
CART-04563390,GUEST-101043,2025-06-10,1928.62,abandoned
CART-65949017,GUEST-103992,2025-06-11,1283.53,abandoned
CART-78503523,CUST-4699,2025-06-04,172.29,abandoned
CART-73348319,CUST-7183,2025-07-15,278.19,abandoned
CART-39619055,GUEST-100734,2025-06-06,657.6,abandoned
CART-49948337,CUST-6035,2024-09-07,14.65,abandoned
CART-78204613,CUST-6733,2025-07-01,555.85,abandoned
CART-01175175,GUEST-101607,2025-08-05,1742.08,abandoned
CART-21298085,CUST-4605,2024-10-13,2114.41,abandoned
CART-59737360,CUST-4877,2025-04-18,478.89,abandoned
CART-33611291,GUEST-103292,2025-07-13,362.58,abandoned
CART-66370514,GUEST-103217,2024-11-13,90.98,abandoned
CART-09277926,GUEST-100846,2025-03-11,706.83,abandoned
CART-92030207,CUST-6255,2024-12-25,20.01,abandoned
CART-16604823,CUST-5469,2025-07-17,127.98,converted
CART-40666584,CUST-3841,2025-06-22,1054.18,abandoned
CART-13171987,GUEST-102399,2024-09-07,2644.95,converted
CART-75053006,CUST-3411,2024-10-30,5360.88,converted
CART-19085860,CUST-1918,2025-04-23,6077.45,abandoned
CART-74661844,CUST-7372,2025-03-31,685.17,abandoned
CART-63083791,CUST-4972,2025-02-11,1262.96,abandoned
CART-74311235,CUST-2674,2025-07-08,1405.67,abandoned
CART-47457264,CUST-7109,2024-12-27,2362.66,abandoned
CART-72893003,CUST-6397,2024-11-08,1715.87,abandoned
CART-14623058,CUST-7141,2025-07-10,3302.53,abandoned
CART-79720780,GUEST-103492,2025-06-28,1305.31,abandoned
CART-15713048,GUEST-103734,2025-02-27,912.86,abandoned
CART-36720619,CUST-4355,2024-12-18,680.29,abandoned
CART-99493755,CUST-2806,2025-01-20,672.8,abandoned
CART-06860581,CUST-1550,2024-09-05,291.24,abandoned
CART-49103928,CUST-6054,2025-07-11,1176.09,abandoned
CART-56023359,GUEST-100483,2024-10-20,817.53,abandoned
CART-60865184,GUEST-100796,2025-08-13,1273.62,abandoned
CART-16485020,CUST-5548,2025-08-03,1605.62,converted
CART-26659871,CUST-6831,2024-11-08,1246.88,abandoned
CART-51020743,CUST-6946,2025-08-14,1783.35,abandoned
CART-94690316,GUEST-102658,2025-06-09,1081.48,abandoned
CART-56917011,CUST-3639,2024-12-13,934.09,abandoned
CART-94765131,CUST-3335,2025-07-19,2760.56,converted
CART-23929705,CUST-3264,2025-06-15,7595.11,abandoned
CART-50498654,CUST-1660,2025-04-10,746.08,abandoned
CART-20204086,GUEST-100675,2025-02-23,1777.7,converted
CART-86499325,GUEST-100926,2025-01-02,1103.19,abandoned
CART-49456527,GUEST-102631,2025-04-22,1833.83,abandoned
CART-24183182,CUST-5093,2025-06-17,1306.59,abandoned
CART-44581962,GUEST-102339,2025-01-02,1275.64,abandoned
CART-11258484,CUST-2537,2025-08-08,1891.75,abandoned
CART-28439212,GUEST-101994,2024-11-03,249.72,abandoned
CART-48269872,CUST-6971,2024-10-25,103.47,abandoned
CART-87040911,CUST-7458,2025-02-13,1419.78,abandoned
CART-26374489,GUEST-100135,2025-02-23,1718.5,abandoned
CART-93919410,GUEST-100416,2024-12-08,236.49,converted
CART-88782815,GUEST-103541,2025-02-27,392.66,converted
CART-19242697,GUEST-101320,2025-04-27,173.21,abandoned
CART-30295335,GUEST-100393,2025-05-24,2327.15,converted
CART-99189044,CUST-6630,2025-04-09,1372.48,abandoned
CART-13416936,CUST-7110,2024-11-01,1313.24,abandoned
CART-20139944,GUEST-102800,2025-05-28,1113.35,abandoned
CART-86181663,GUEST-103510,2024-09-18,690.34,converted
CART-30941844,GUEST-100860,2025-03-24,620.35,abandoned
CART-34301802,CUST-6919,2025-01-10,1201.34,abandoned
CART-46121445,CUST-4751,2025-07-15,64.29,abandoned
CART-26639629,GUEST-100957,2024-10-06,1270.14,converted
CART-32303024,CUST-3152,2025-02-09,809.85,abandoned
CART-79307917,GUEST-102653,2024-11-02,300.14,abandoned
CART-38435130,GUEST-102140,2024-12-17,1668.2,converted
CART-56084522,CUST-2100,2025-01-07,1743.52,converted
CART-39210273,GUEST-102917,2024-09-26,242.02,abandoned
CART-92099338,GUEST-100008,2025-08-18,332.22,abandoned
CART-77646510,CUST-6114,2025-08-14,536.13,converted
CART-76144993,CUST-5815,2024-12-24,6912.52,abandoned
CART-12054422,CUST-1920,2025-05-25,2364.36,abandoned
CART-56196529,CUST-7227,2025-03-19,2175.35,abandoned
CART-55267481,CUST-4397,2025-03-20,649.44,abandoned
CART-02490220,GUEST-101282,2025-03-14,503.82,abandoned
CART-88214515,GUEST-103877,2025-01-02,1190.08,abandoned
CART-99911137,GUEST-103726,2025-04-01,1070.57,abandoned
CART-40217292,CUST-2323,2025-03-03,139.86,abandoned
CART-81877907,CUST-6112,2025-02-23,554.01,abandoned
CART-15568901,CUST-6642,2025-07-08,850.59,abandoned
